0.0144,0.805,192756,0.578,0.881,0,0.111,-7.458,0,0.0488,127.009,4,0.797,34
0.0137,0.723,171949,0.93,1.36E-05,11,0.308,-3.537,0,0.0919,109.976,4,0.556,13
0.000182,0.436,129000,0.837,5.55E-06,1,0.0474,-5.714,1,0.0457,172.082,4,0.689,42
0.034,0.692,227200,0.693,0,0,0.11,-4.862,1,0.0812,128.081,4,0.183,36
0.144,0.647,222280,0.682,0,1,0.122,-9.253,0,0.357,161.006,4,0.51,38
0.00952,0.754,182090,0.791,0.115,10,0.311,-4.14,0,0.0411,122.029,4,0.72,53
0.876,0.536,213936,0.405,0.000107,2,0.274,-6.746,0,0.0293,110.135,3,0.196,40
0.577,0.388,146547,0.625,0.000492,5,0.388,-3.497,1,0.223,142.158,3,0.8,5
0.485,0.407,210471,0.53,0,11,0.124,-9.193,0,0.0995,77.727,4,0.104,36
0.00932,0.68,218720,0.694,0,11,0.0694,-6.362,0,0.091,104.866,4,0.566,40
0.399,0.586,166351,0.57,0,9,0.117,-7.598,1,0.0373,136.119,4,0.416,40
0.0271,0.416,244840,0.737,0.0361,3,0.682,-5.711,0,0.0788,80.899,4,0.484,34
0.401,0.771,212032,0.854,0.000566,7,0.226,-3.225,1,0.0419,125.166,4,0.656,43
0.25,0.805,208053,0.629,0.000204,9,0.0563,-7.304,0,0.0319,119.996,4,0.487,42
0.11,0.73,98000,0.761,0.859,7,0.0883,-10.429,1,0.246,192.135,4,0.401,41
0.59,0.58,153934,0.871,0,4,0.564,-4.052,1,0.209,117.622,4,0.911,76
0.0011,0.858,185017,0.301,0,1,0.0991,-16.643,1,0.452,83.262,4,0.336,41
0.0063,0.806,146844,0.551,0.865,10,0.0493,-9.166,0,0.0743,122.986,4,0.979,14
0.0305,0.524,288095,0.674,8.12E-05,0,0.166,-7.425,0,0.0556,109.945,4,0.153,37
9.56E-05,0.423,228768,0.946,0.0408,9,0.948,-4.33,0,0.136,115.013,4,0.0874,42
9.46E-05,0.702,33600,0.539,0.836,10,0.0798,-16.157,0,0.493,199.942,4,0.739,20
0.0462,0.648,286681,0.71,0.445,0,0.254,-10.992,1,0.0607,101.163,4,0.528,43
0.359,0.571,195418,0.375,0,0,0.0963,-12.281,1,0.0641,153.573,4,0.599,53
0.156,0.64,260392,0.747,3.40E-06,1,0.0848,-5.359,0,0.0477,76.481,1,0.695,40
0.507,0.737,68412,0.622,0.893,10,0.166,-6.64,1,0.414,134.145,4,0.427,17
0.0133,0.514,222640,0.828,0,9,0.102,-4.852,1,0.0884,103.019,4,0.331,35
0.125,0.585,225453,0.793,4.25E-05,5,0.129,-3.751,1,0.156,184.076,4,0.818,39
0.431,0.518,201333,0.704,0,1,0.305,-2.441,1,0.273,98.959,4,0.451,30
0.573,0.839,237412,0.52,0,7,0.0724,-4.425,0,0.047,88.974,4,0.895,47
0.0584,0.562,169640,0.491,0,1,0.333,-5.075,0,0.0608,141.9,4,0.182,42
0.28,0.738,192261,0.466,0.000192,2,0.0816,-10.543,1,0.0469,142.005,4,0.149,42
0.367,0.499,207653,0.741,1.64E-06,4,0.315,-5.033,1,0.0326,77.991,4,0.693,31
0.0708,0.815,152389,0.548,0,7,0.0868,-8.535,1,0.225,97.984,4,0.334,41
0.485,0.513,256760,0.627,0,1,0.126,-7.637,0,0.026,101.048,4,0.204,41
0.0042,0.756,197730,0.537,1.44E-05,5,0.131,-6.283,0,0.0501,111.989,4,0.435,40
0.0479,0.832,174320,0.485,0,1,0.111,-4.521,1,0.086,136.039,4,0.0721,68
0.0085,0.691,187027,0.716,9.06E-06,7,0.263,-5.985,1,0.0351,112.035,4,0.507,80
0.138,0.932,125547,0.536,0,5,0.248,-6.992,1,0.172,129.996,4,0.263,10
0.027,0.751,176040,0.478,1.10E-05,1,0.166,-12.328,1,0.105,114.991,4,0.138,6
0.0401,0.75,221714,0.647,2.96E-05,11,0.327,-3.979,0,0.0372,104.981,4,0.649,46
0.0451,0.757,211344,0.776,3.33E-05,11,0.0631,-7.007,0,0.0352,123.969,4,0.916,29
0.72,0.548,190169,0.377,0,4,0.131,-5.583,0,0.0285,108.095,4,0.285,37
0.0137,0.665,236693,0.82,1.76E-06,1,0.126,-5.47,1,0.0917,87.932,4,0.568,48
0.193,0.802,259853,0.504,0,11,0.112,-8.839,0,0.215,121.152,4,0.327,51
0.00768,0.698,179090,0.802,0,0,0.321,-5.335,1,0.136,115.909,4,0.499,44
0.018,0.816,311256,0.755,0.00356,11,0.0505,-6.366,0,0.0662,124.005,4,0.911,16
0.334,0.752,249354,0.707,0,1,0.231,-6.002,1,0.156,130.045,4,0.136,43
0.234,0.693,226280,0.705,0,7,0.129,-5.642,0,0.0762,172.02,4,0.521,49
0.511,0.721,195773,0.763,2.67E-05,11,0.124,-5.644,0,0.0474,90.996,4,0.723,48
0.287,0.588,196973,0.711,0,11,0.0806,-6.038,1,0.0445,130.034,4,0.557,51
0.204,0.874,189404,0.531,0.000214,9,0.112,-10.43,1,0.0644,108.035,4,0.601,41
0.364,0.174,463013,0.251,0.91,10,0.375,-18.699,0,0.0386,117.625,3,0.0391,41
0.878,0.122,355440,0.0423,0.905,10,0.105,-21.303,0,0.045,79.992,3,0.0369,10
0.3,0.691,116250,0.802,1.88E-06,6,0.071,-3.915,0,0.0513,95.951,4,0.876,23
0.523,0.482,218960,0.423,0,7,0.105,-6.71,1,0.0686,82.598,4,0.355,48
0.0448,0.41,210640,0.812,0,5,0.0768,-4.153,0,0.289,193.265,4,0.808,49
0.0217,0.738,201200,0.715,0,11,0.323,-5.499,0,0.0524,110.957,4,0.899,45
0.109,0.849,205733,0.678,0,0,0.0689,-4.322,0,0.0546,103.045,4,0.755,48
0.389,0.822,200453,0.526,0,10,0.104,-8.26,0,0.174,110.129,4,0.521,44
0.965,0.227,346907,0.0221,0.836,0,0.0997,-30.351,0,0.0489,77.568,3,0.134,10
0.288,0.466,213120,0.407,0,11,0.0904,-8.703,1,0.0701,170.723,4,0.371,38
0.216,0.694,183120,0.77,0,1,0.104,-4.708,1,0.0299,104.987,4,0.641,44
0.212,0.584,216800,0.816,0,10,0.26,-4.531,1,0.0496,158.001,4,0.64,39
0.141,0.529,185720,0.517,0,10,0.34,-7.557,1,0.0414,171.985,4,0.47,47
0.323,0.527,211520,0.632,0,0,0.114,-3.978,1,0.0254,83.772,4,0.24,46
0.122,0.748,230213,0.671,0,2,0.105,-5.197,1,0.175,145.011,4,0.315,37
0.102,0.688,193709,0.738,0,0,0.327,-6.609,1,0.315,161.94,4,0.716,36
0.0266,0.743,165990,0.458,0,1,0.305,-10.162,1,0.294,161.133,4,0.32,13
0.938,0.778,300070,0.443,3.12E-06,4,0.279,-8.018,1,0.0789,96.978,4,0.512,21
0.945,0.539,266000,0.362,0.724,9,0.269,-13.618,1,0.0313,96.286,4,0.587,11
0.256,0.743,209267,0.591,0,9,0.24,-9.415,1,0.334,75.508,4,0.41,9
0.892,0.465,471000,0.414,0.741,2,0.136,-14.171,0,0.0296,101.317,4,0.355,13
0.248,0.689,206760,0.554,0.0127,0,0.0984,-9.275,1,0.157,93.039,4,0.257,28
0.9,0.235,370000,0.187,0.823,0,0.134,-16.682,0,0.0365,87.164,3,0.0458,9
0.875,0.414,515000,0.465,0.899,2,0.107,-13.5,0,0.03,105.597,3,0.473,9
0.915,0.308,279000,0.208,0.0654,6,0.13,-15.165,0,0.0343,107.741,3,0.182,8
0.926,0.397,269000,0.341,0.869,9,0.324,-14.144,1,0.0382,110.575,4,0.556,9
0.836,0.46,348000,0.425,0.732,5,0.203,-14.157,1,0.0323,92.103,4,0.363,8
0.74,0.607,158000,0.211,0.657,0,0.232,-18.23,0,0.0484,65.733,4,0.24,9
0.891,0.354,223000,0.427,0.654,2,0.153,-14.647,0,0.0316,99.058,1,0.521,7
0.852,0.39,285000,0.517,0.667,0,0.206,-12.299,0,0.0323,96.054,4,0.606,8
0.819,0.512,249000,0.467,0.241,0,0.127,-14.451,0,0.0472,110.735,3,0.758,8
0.747,0.405,224000,0.576,0.236,0,0.107,-11.678,0,0.0311,100.193,4,0.71,8
0.0424,0.648,250440,0.761,0.000152,5,0.106,-4.756,0,0.0266,88.97,4,0.503,44
0.258,0.447,220933,0.534,1.51E-05,4,0.112,-5.742,0,0.0293,146.702,4,0.18,42
0.0186,0.818,273227,0.597,0.719,11,0.096,-11.11,0,0.0481,124.003,4,0.155,21
0.0264,0.551,230733,0.819,0,2,0.062,-4.024,1,0.0369,103.302,4,0.575,43
0.0193,0.543,198000,0.789,0.871,1,0.449,-6.751,0,0.0331,126.047,3,0.423,39
0.987,0.412,544965,0.108,0.887,3,0.16,-23.295,1,0.04,97.529,4,0.349,13
0.000926,0.893,260920,0.565,1.56E-06,5,0.127,-8.371,1,0.124,118.004,4,0.968,28
0.984,0.344,859680,0.137,0.899,0,0.105,-17.675,1,0.0347,134.439,4,0.304,19
0.985,0.218,468747,0.029,0.922,5,0.0995,-27.255,1,0.034,83.786,3,0.0735,19
0.989,0.5,372947,0.174,0.921,0,0.14,-21.2,1,0.0433,80.217,4,0.521,17
0.98,0.291,782173,0.138,0.877,0,0.113,-18.875,0,0.0353,138.094,3,0.164,17
0.992,0.231,472867,0.0242,0.83,3,0.151,-27.841,1,0.0348,95.301,4,0.108,16
0.988,0.38,522973,0.147,0.842,8,0.0784,-20.051,1,0.0369,135.587,4,0.2,17
0.974,0.374,899857,0.11,0.83,7,0.0868,-19.097,0,0.0369,130.89,4,0.265,10
0.968,0.286,475814,0.0297,0.437,10,0.0756,-23.972,1,0.0443,124.394,4,0.146,9
0.983,0.404,486669,0.111,0.908,7,0.0813,-21.839,1,0.0388,94.782,4,0.364,11
0.985,0.304,618293,0.0783,0.871,3,0.121,-22.142,1,0.0382,139.601,4,0.321,9
0.982,0.29,826449,0.023,0.749,8,0.133,-26.644,1,0.0413,109.729,4,0.1,9
0.464,0.751,181407,0.552,0.015,4,0.114,-10.245,0,0.132,87.931,4,0.524,36
0.637,0.612,194853,0.621,0,6,0.251,-4.226,1,0.0387,97.468,3,0.4,35
0.295,0.771,210707,0.759,0.000263,0,0.121,-4.626,0,0.0343,97.49,4,0.935,44
0.282,0.809,211840,0.749,0,7,0.0416,-8.895,1,0.0251,100.038,4,0.915,43
0.217,0.736,289227,0.652,0.000363,0,0.0871,-4.603,1,0.0239,95.029,4,0.466,42
0.305,0.941,197688,0.438,0,7,0.103,-9.231,1,0.417,125.905,4,0.379,33
0.736,0.787,226573,0.648,9.43E-05,4,0.0926,-9.308,1,0.0413,92.21,4,0.895,41
0.0186,0.53,272080,0.676,1.02E-06,2,0.373,-8.881,1,0.0369,150.223,4,0.345,42
0.2,0.425,213093,0.658,1.98E-06,2,0.35,-3.963,1,0.0405,186.284,4,0.216,43
0.0636,0.476,226013,0.557,7.33E-05,0,0.168,-3.827,1,0.0281,142.918,3,0.306,42
0.17,0.727,269573,0.573,1.44E-06,2,0.163,-6.425,1,0.0242,102.895,3,0.674,40
0.475,0.365,229627,0.528,0.00778,0,0.102,-4.697,1,0.0291,144.219,4,0.181,40
0.182,0.835,206547,0.605,0.000375,4,0.39,-10.967,1,0.0403,95.409,4,0.882,39
0.63,0.439,237360,0.494,0,9,0.16,-6.513,1,0.033,82.043,4,0.217,40
0.263,0.768,237453,0.797,1.43E-05,9,0.218,-9.714,1,0.0262,114.254,4,0.971,40
0.589,0.384,178947,0.686,0,9,0.43,-7.238,1,0.0513,181.665,3,0.778,39
0.437,0.591,248627,0.515,0.000553,0,0.106,-7.251,1,0.0248,95.118,4,0.301,38
0.132,0.503,193160,0.417,0,0,0.372,-5.817,1,0.0297,152.117,3,0.503,38
0.463,0.759,205840,0.758,1.37E-05,0,0.0563,-6.204,1,0.0318,126.342,4,0.96,37
0.219,0.673,207480,0.737,2.43E-05,9,0.223,-4.885,1,0.0738,159.847,4,0.887,38
0.0834,0.588,144016,0.837,0.000115,9,0.171,-6.04,1,0.563,155.098,4,0.131,52
0.00174,0.733,199593,0.47,0,1,0.125,-12.405,1,0.282,84.738,4,0.464,36
0.0561,0.846,178000,0.751,0,9,0.112,-6.053,1,0.133,119.998,4,0.288,39
0.871,0.464,346013,0.279,0.86,0,0.0793,-15.132,1,0.0569,73.853,4,0.5,14
0.808,0.309,609827,0.178,0.814,2,0.0572,-16.027,1,0.0349,87.003,4,0.184,14
0.619,0.567,185867,0.357,0,4,0.0964,-9.385,1,0.0259,88.774,3,0.328,37
0.83,0.511,217840,0.104,0.773,2,0.159,-21.394,1,0.0397,146.079,3,0.665,13
0.294,0.738,226536,0.457,4.67E-05,8,0.14,-7.789,1,0.042,140.013,4,0.165,23
0.000459,0.415,161654,0.779,0.00369,2,0.277,-6.365,0,0.0427,130.042,4,0.175,33
0.59,0.725,125352,0.651,0,5,0.12,-7.867,1,0.145,136.043,4,0.492,33
0.0103,0.686,191427,0.838,4.42E-05,5,0.231,-5.061,1,0.0375,93.991,4,0.773,15
0.91,0.286,515000,0.125,0.758,5,0.095,-16.159,0,0.0418,82.975,3,0.0863,19
0.747,0.329,518653,0.131,0.72,5,0.0972,-16.899,0,0.0412,77.249,4,0.187,12
0.896,0.292,449733,0.265,0.902,3,0.0927,-16.029,1,0.0392,90.896,4,0.293,9
0.878,0.289,845320,0.0767,0.702,0,0.111,-18.7,1,0.0445,126.227,4,0.0735,8
0.865,0.274,554267,0.111,0.516,0,0.108,-17.54,1,0.0396,137.223,4,0.0859,8
0.88,0.178,372213,0.238,0.788,4,0.162,-15.765,1,0.0409,84.316,4,0.107,9
0.792,0.509,76021,0.912,0.000104,10,0.248,-5.865,0,0.534,72.22,4,0.851,38
0.152,0.747,181512,0.523,5.99E-05,1,0.126,-11.513,1,0.134,81.967,4,0.411,23
0.0719,0.793,213750,0.828,0.0279,4,0.0697,-2.866,1,0.0379,127.949,4,0.0631,46
0.0779,0.596,206000,0.8,0,5,0.359,-2.134,1,0.454,120.086,4,0.611,29
0.39,0.689,123871,0.593,0.458,1,0.117,-7.802,0,0.0437,92.99,4,0.93,26
0.176,0.355,225013,0.631,0,6,0.291,-8.578,0,0.111,175.831,4,0.331,15
0.172,0.808,236187,0.627,0.00247,7,0.122,-8.703,0,0.259,125.032,4,0.341,39
0.0467,0.761,215559,0.885,0.000486,5,0.113,-3.195,1,0.0531,119.998,4,0.808,26
0.00245,0.8,228430,0.634,1.97E-05,5,0.0545,-5.816,1,0.0484,121.982,4,0.791,19
0.113,0.771,212327,0.583,0,5,0.308,-6.109,1,0.467,116,4,0.66,15
0.0127,0.852,208339,0.599,1.54E-06,5,0.184,-5.894,1,0.117,120.031,4,0.294,21
0.13,0.783,240130,0.76,0,5,0.342,-5.29,1,0.157,119.978,4,0.589,17
0.0132,0.694,183028,0.694,0.000793,7,0.0725,-7.66,0,0.0245,108.976,4,0.722,28
0.0252,0.83,218488,0.794,0.000123,9,0.0669,-4.226,1,0.0944,120.015,4,0.331,34
0.00106,0.76,199024,0.662,0.00144,0,0.0653,-5.519,1,0.0358,123.018,4,0.387,20
0.0246,0.697,188610,0.716,0,5,0.374,-5.484,1,0.113,103.4,3,0.652,16
0.743,0.718,200213,0.799,0,7,0.688,-3.889,1,0.0353,110.889,4,0.568,20
0.0808,0.804,179400,0.481,0,5,0.11,-8.822,0,0.346,159.918,4,0.499,34
0.763,0.524,198101,0.388,0.0478,7,0.316,-10.809,1,0.0296,128.145,4,0.648,45
0.524,0.726,214722,0.795,0,9,0.198,-6.638,0,0.227,89.972,4,0.757,11
0.0328,0.607,178310,0.875,0,2,0.0909,-4.368,1,0.0636,141.994,4,0.68,27
0.888,0.473,312480,0.218,7.43E-05,11,0.113,-14.469,1,0.0296,149.078,4,0.389,38
0.0117,0.421,201853,0.679,0,7,0.293,-5.288,1,0.304,66.934,3,0.57,29
0.4,0.578,127419,0.485,0.152,0,0.11,-13.324,0,0.0424,155.093,4,0.243,9
0.907,0.413,32000,0.198,0.92,0,0.145,-9.859,1,0.0598,164.597,5,0.646,21
0.00315,0.534,274785,0.947,0.0018,1,0.298,-3.51,1,0.126,75.037,4,0.335,40
0.479,0.739,174222,0.511,0.00504,6,0.206,-7.033,1,0.0918,135.01,4,0.379,27
0.0511,0.61,183280,0.674,8.13E-05,7,0.0978,-6.46,1,0.0435,110.947,4,0.752,34
0.828,0.725,61277,0.361,0.903,2,0.113,-14.261,1,0.0649,94.008,4,0.521,30
0.938,0.118,160000,0.498,0.889,0,0.206,-6.133,0,0.047,45.212,4,0.344,7
0.856,0.66,148689,0.645,0.455,5,0.107,-4.031,1,0.0414,136.333,5,0.615,7
0.001,0.812,144405,0.661,0.948,1,0.188,-7.988,1,0.0622,123.002,4,0.597,7
0.302,0.496,138031,0.55,0.811,6,0.254,-3.404,1,0.251,174.237,4,0.851,35
0.0202,0.931,249760,0.574,9.19E-06,2,0.0956,-7.341,1,0.135,140.015,4,0.46,30
0.44,0.612,241506,0.404,0.0015,8,0.104,-8.869,0,0.0285,114.982,4,0.0956,39
0.0436,0.786,137533,0.632,0.000482,1,0.277,-6.045,1,0.0594,94.002,4,0.255,36
0.294,0.602,223507,0.708,0,10,0.122,-4.553,1,0.0558,151.186,4,0.389,10
0.154,0.59,291387,0.722,0.812,2,0.0832,-8.003,1,0.0383,152.086,4,0.392,43
0.654,0.659,167400,0.682,0,1,0.154,-11.369,0,0.224,132.193,4,0.853,7
0.0279,0.631,198460,0.661,0,2,0.242,-6.601,1,0.0299,142.017,4,0.498,40
0.00577,0.735,227920,0.56,0,2,0.118,-6.329,1,0.0427,129.906,4,0.108,20
0.00829,0.635,232767,0.696,1.76E-06,8,0.276,-6.508,1,0.0479,111.988,4,0.368,29
0.13,0.689,173403,0.792,0,1,0.0536,-3.729,0,0.0594,96.939,4,0.597,26
0.00258,0.629,284253,0.748,0,7,0.0495,-6.013,0,0.0749,136.302,4,0.471,21
0.307,0.77,123730,0.764,7.20E-06,2,0.2,-7.086,1,0.26,155.068,4,0.466,38
0.00156,0.543,240384,0.972,0.305,6,0.0559,-5.284,1,0.0571,124.032,4,0.37,34
0.00145,0.914,222307,0.664,1.12E-06,11,0.294,-6.102,0,0.213,139.956,4,0.761,17
0.0214,0.718,232987,0.668,0,6,0.292,-7.282,0,0.0561,149.98,4,0.525,20
0.343,0.817,135213,0.752,0,5,0.0701,-4.901,1,0.173,97.039,4,0.85,20
0.00122,0.543,222387,0.829,0.0397,11,0.0863,-4.97,1,0.0569,151.936,4,0.519,28
0.604,0.571,180075,0.459,0.00841,5,0.126,-11.581,1,0.0656,100.89,4,0.0821,21
0.057,0.658,193093,0.525,0,10,0.0993,-5.361,1,0.0304,124.817,4,0.34,43
0.000781,0.233,212213,0.39,0.000228,0,0.141,-6.943,0,0.0336,159.667,4,0.0565,37
0.143,0.769,208147,0.769,0,7,0.186,-8.227,0,0.328,82.973,4,0.878,19
0.119,0.69,175136,0.694,0,4,0.075,-4.288,0,0.318,131.666,5,0.318,37
0.929,0.468,288375,0.114,4.07E-06,5,0.0995,-17.133,1,0.0334,78.601,4,0.153,40
0.00316,0.558,229859,0.976,0.38,1,0.166,-3.906,0,0.125,142.003,4,0.301,58
0.244,0.771,173587,0.414,1.25E-05,5,0.101,-7.25,0,0.169,83.987,4,0.358,31
0.000665,0.532,298531,0.672,0.00461,5,0.279,-8.726,1,0.0445,160.777,4,0.295,35
0.927,0.531,299307,0.0727,0.0302,2,0.117,-18.902,1,0.0345,109.1,3,0.106,36
0.131,0.815,204263,0.649,0,8,0.0941,-6.379,0,0.278,91.997,4,0.625,19
0.409,0.835,111567,0.383,0.0925,8,0.145,-12.608,1,0.182,142.022,4,0.655,20
0.00169,0.516,360173,0.611,0.655,11,0.0892,-9.817,1,0.0285,150.028,4,0.247,29
0.663,0.611,218613,0.845,0,7,0.672,-5.384,1,0.101,95.083,4,0.585,36
0.0464,0.776,161905,0.64,0.00191,4,0.46,-10.494,1,0.32,126.08,4,0.136,45
0.228,0.256,277040,0.258,1.15E-05,8,0.172,-9.137,1,0.0322,173.688,3,0.19,52
0.03,0.816,209243,0.67,0,7,0.149,-6.275,1,0.244,155.962,4,0.145,17
0.0261,0.52,191400,0.629,0,1,0.125,-10.321,1,0.179,143.961,4,0.32,50
0.681,0.765,181960,0.491,0.0145,8,0.104,-8.685,0,0.311,94.949,4,0.353,50
0.00275,0.453,199413,0.947,0,7,0.0188,-3.898,1,0.0561,172.987,4,0.69,41
0.0438,0.742,194506,0.536,0,11,0.0575,-8.584,0,0.0804,92.009,4,0.499,19
0.0452,0.769,216735,0.619,0,0,0.271,-5.024,0,0.0414,124.055,4,0.0788,37
0.0232,0.884,227573,0.532,0,5,0.27,-5.512,1,0.201,93.936,4,0.572,31
0.132,0.886,128052,0.714,0,8,0.28,-10.741,1,0.35,97.503,4,0.597,33
0.0236,0.81,214467,0.519,0,1,0.126,-9.899,1,0.304,94.035,4,0.131,41
0.0537,0.846,196267,0.773,0,3,0.192,-4.288,0,0.0792,99.032,4,0.663,35
0.918,0.405,236653,0.454,0.768,4,0.112,-13.345,1,0.0429,147.553,4,0.547,37
0.27,0.725,101647,0.73,0.845,11,0.107,-3.625,0,0.126,170.063,4,0.22,46
0.0861,0.637,165000,0.747,0,9,0.265,-3.792,1,0.343,175.957,4,0.422,34
0.953,0.73,50449,0.334,0.912,8,0.0849,-10.447,0,0.362,81.137,4,0.829,24
0.326,0.452,292533,0.673,0.000126,11,0.0986,-6.037,1,0.0329,112.05,4,0.29,38
0.729,0.459,318537,0.537,0.00252,7,0.309,-9.686,1,0.0356,122.999,4,0.149,38
0.448,0.414,321254,0.487,0,9,0.106,-7.487,1,0.0642,98.22,4,0.54,45
0.965,0.419,101053,0.27,0.766,9,0.107,-14.025,0,0.257,77.24,4,0.173,27
0.0986,0.847,215063,0.716,3.92E-06,9,0.359,-3.517,0,0.0413,130.011,4,0.346,41
0.102,0.827,215080,0.8,0,6,0.0935,-4.663,1,0.123,108.936,4,0.818,30
0.000497,0.184,239434,0.991,0,10,0.101,-2.686,1,0.208,165.069,4,0.0933,40
0.0021,0.685,256662,0.805,0.747,4,0.296,-5.618,0,0.0706,128.034,4,0.331,46
0.948,0.625,313613,0.183,0.206,7,0.1,-19.031,1,0.0397,131.852,4,0.385,37
0.118,0.75,190556,0.612,0,0,0.0494,-5.764,0,0.142,127.795,4,0.83,43
0.0361,0.784,202670,0.69,4.39E-06,1,0.0797,-5.988,1,0.0351,134.948,4,0.358,40
0.000299,0.675,64014,0.767,0.717,5,0.103,-10.707,0,0.0369,120.081,4,0.962,43
0.869,0.706,278611,0.109,5.53E-05,9,0.298,-14.592,1,0.0312,103.927,4,0.243,43
0.0583,0.406,353280,0.653,0.627,0,0.111,-8.879,1,0.0384,89.094,4,0.118,50
0.00889,0.58,232994,0.673,1.39E-05,2,0.207,-6.749,1,0.0347,90.014,4,0.315,32
0.727,0.381,229756,0.425,0.00248,10,0.0838,-12.533,1,0.0582,163.829,4,0.346,30
0.324,0.644,85775,0.722,0.892,5,0.0895,-4.872,0,0.0787,89.519,4,0.769,42
0.0507,0.764,219440,0.64,0.434,8,0.097,-7.424,1,0.0388,92,4,0.701,42
0.00227,0.546,211220,0.955,0.000191,1,0.33,-3.094,1,0.0338,126.958,4,0.58,54
0.0599,0.724,229001,0.77,1.19E-05,3,0.25,-4.78,0,0.0491,91.023,4,0.794,40
0.079,0.785,184427,0.686,0,10,0.238,-3.756,0,0.256,93.956,4,0.819,28
0.0269,0.646,180227,0.823,2.52E-05,10,0.111,-4.845,0,0.0445,74.993,4,0.325,44
0.549,0.566,113468,0.125,0.543,11,0.125,-9.77,0,0.136,128.428,5,0.524,46
0.412,0.729,144906,0.299,0,7,0.0739,-14.621,0,0.131,106.077,4,0.464,36
0.702,0.765,250800,0.579,1.02E-06,1,0.0875,-5.159,1,0.14,86.911,4,0.61,29
0.000386,0.416,187496,0.948,0,2,0.108,-4.853,1,0.129,160.06,4,0.562,42
0.103,0.752,171507,0.716,0,7,0.077,-3.038,1,0.0334,104.938,4,0.721,29
0.577,0.567,231763,0.449,0.3,2,0.116,-13.42,1,0.0401,77.967,4,0.444,38
0.859,0.61,203373,0.456,5.26E-06,11,0.155,-8.295,1,0.0481,129.907,4,0.258,41
0.0334,0.81,188874,0.607,0,9,0.0892,-4.519,1,0.204,101.037,4,0.514,39
0.0642,0.785,223283,0.562,0,7,0.0365,-6.183,1,0.0506,91.974,4,0.774,47
0.161,0.56,272911,0.954,0,7,0.343,-3.444,1,0.334,177.59,4,0.532,41
0.106,0.562,194000,0.684,0,7,0.119,-4.782,0,0.0473,90.01,4,0.443,43
0.406,0.846,123429,0.348,0,4,0.109,-8.538,0,0.471,139.986,4,0.312,41
0.905,0.288,346397,0.18,0,7,0.159,-10.987,1,0.0403,88.054,3,0.202,53
0.629,0.811,141187,0.406,0.845,7,0.107,-9.418,0,0.0458,92.097,4,0.367,49
0.289,0.711,162120,0.584,0,8,0.128,-7.873,1,0.157,106.985,4,0.269,38
0.343,0.718,204343,0.707,0.000119,5,0.307,-6.509,0,0.164,174.972,4,0.358,36
0.223,0.37,288564,0.542,0.545,1,0.103,-10.366,1,0.0387,121.716,4,0.142,37
0.209,0.89,197585,0.805,0,7,0.0928,-3.898,1,0.0487,125,4,0.946,48
0.0882,0.862,155413,0.587,8.28E-06,6,0.295,-5.528,0,0.105,95.026,4,0.732,28
0.00834,0.388,248650,0.593,0.00544,7,0.101,-7.627,1,0.027,139.922,4,0.37,42
0.482,0.65,220267,0.91,0,6,0.525,-2.691,1,0.269,92.104,4,0.667,31
0.652,0.642,182667,0.462,0.723,10,0.181,-6.437,0,0.112,172.091,4,0.431,27
0.807,0.676,236119,0.353,0.000603,2,0.309,-7.923,0,0.0715,74.993,4,0.414,50
0.00435,0.933,161880,0.447,0,11,0.203,-6.677,0,0.261,96.034,4,0.78,27
0.179,0.711,232960,0.66,0,1,0.103,-7.585,1,0.0744,135.069,4,0.544,41
0.291,0.599,196400,0.932,0,1,0.504,-3.426,1,0.292,100.767,4,0.799,27
0.471,0.714,141880,0.731,0,10,0.195,-4.41,0,0.311,93.655,4,0.779,28
0.929,0.814,151687,0.254,3.94E-05,9,0.0913,-12.104,0,0.0405,130.05,4,0.419,44
0.0238,0.858,130370,0.816,1.02E-05,2,0.212,-4.795,1,0.285,162.138,4,0.54,44
0.369,0.544,204013,0.339,0.0248,0,0.0986,-15.159,1,0.0378,107.115,3,0.4,46
0.117,0.888,214168,0.432,0,1,0.113,-11.757,1,0.306,139.982,4,0.52,40
0.0287,0.42,221426,0.92,0.0535,4,0.307,-4.511,0,0.0573,146.986,4,0.412,41
0.0364,0.867,288545,0.676,0,1,0.116,-5.378,1,0.35,139.98,4,0.48,49
0.82,0.723,248838,0.661,0,10,0.102,-5.292,0,0.423,80.351,4,0.859,47
0.337,0.888,201289,0.386,1.36E-06,0,0.0927,-8.552,1,0.0535,105.973,4,0.404,41
9.26E-05,0.695,146844,0.606,0.679,10,0.325,-10.381,0,0.0611,122.987,4,0.946,15
0.0748,0.474,235187,0.935,0,6,0.238,-3.595,1,0.358,90.05,4,0.764,26
0.00431,0.17,185293,0.995,0.000187,11,0.0847,-1.448,1,0.388,168.989,4,0.0944,39
0.476,0.824,200227,0.711,0,4,0.0751,-3.652,1,0.226,93.055,4,0.687,27
0.378,0.78,194920,0.793,4.34E-06,11,0.0881,-3.197,0,0.203,103.866,4,0.64,27
0.000957,0.878,141893,0.848,0,6,0.135,-4.429,0,0.33,140.035,4,0.91,34
0.967,0.733,133421,0.0993,0.914,5,0.0971,-21.406,0,0.0954,76.029,4,0.618,23
0.157,0.622,296293,0.525,0.713,7,0.251,-10.455,1,0.0366,99.975,4,0.796,51
0.0683,0.728,183652,0.746,2.88E-05,9,0.137,-4.57,1,0.0312,115.006,4,0.582,51
